chain,conId,localSymbol,expiry,strike,right,exchange,tradingClass,bid,ask,last,close,iv,delta,gamma,vega,theta,has_bid_ask,has_greeks
SPXW,873298519,SPXW  260521P03000000,20260521,3000.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.8751809157599887,-3.5528089039861635e-15,3.1707128345156757e-17,4.24700057824173e-13,-0.0,True,True
SPXW,873298542,SPXW  260521P03200000,20260521,3200.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.8557947526100821,-3.560580673463633e-13,2.9573398418190333e-15,3.2255043480051284e-11,-4.1229982408314625e-11,True,True
SPXW,873298560,SPXW  260521P03400000,20260521,3400.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.8550935634207831,-2.8752771434681768e-11,2.153811261467198e-13,2.260844343023448e-09,-3.6872935064285932e-09,True,True
SPXW,873298587,SPXW  260521P03600000,20260521,3600.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.8613240170117242,-1.142861128354538e-09,7.725542068403963e-12,7.920505175486966e-08,-1.6122210755163296e-07,True,True
SPXW,873298600,SPXW  260521P03800000,20260521,3800.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.8670752822750202,-2.1456158467091784e-08,1.32406987519029e-10,1.330495217083638e-06,-3.2637890463040766e-06,True,True
SPXW,873298625,SPXW  260521P04000000,20260521,4000.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.8678888911867496,-2.075293654146844e-07,1.1890355287923275e-09,1.1707366983172271e-05,-3.323404935390397e-05,True,True
SPXW,873298645,SPXW  260521P04200000,20260521,4200.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.861319877411214,-1.225460395744812e-06,6.640880047055233e-09,6.371911894182368e-05,-0.0002017024409820288,True,True
SPXW,873298665,SPXW  260521P04400000,20260521,4400.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.8463137664241329,-4.891882846119764e-06,2.554737915008399e-08,0.00023740153375856332,-0.0008096751220730836,True,True
SPXW,873298680,SPXW  260521P04600000,20260521,4600.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.8228600318127802,-1.3350898610500158e-05,6.91041085591102e-08,0.0006144864232893732,-0.002163674678633272,True,True
SPXW,873298700,SPXW  260521P04800000,20260521,4800.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.7919126740833355,-3.586027812692651e-05,1.8298468875921387e-07,0.0015589800398529974,-0.005683159453937457,True,True
SPXW,873298721,SPXW  260521P05000000,20260521,5000.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.7553611843201621,-7.522591680293821e-05,3.881267497525449e-07,0.003126832862058282,-0.011399550964104,True,True
SPXW,873298734,SPXW  260521P05200000,20260521,5200.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.7161940584059642,-0.00014298890267456924,7.544469336399506e-07,0.005705332409099428,-0.020470690415186843,True,True
SPXW,873298751,SPXW  260521P05400000,20260521,5400.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.6809828530137338,-0.0002598966164292923,1.412087201979269e-06,0.00995911773118352,-0.03480909264075005,True,True
SPXW,873298765,SPXW  260521P05600000,20260521,5600.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.6353393812382814,-0.00048732647372217466,2.720026831813758e-06,0.017819601133724383,-0.060736042955984,True,True
SPXW,873298777,SPXW  260521P05700000,20260521,5700.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.6083854369839979,-0.0006070067391306673,3.4914277692726603e-06,0.021849491624844397,-0.07211712192955333,True,True
SPXW,873298799,SPXW  260521P05800000,20260521,5800.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.5801597483157921,-0.0007755262847974057,4.586241638203735e-06,0.027397240860836725,-0.08776011322583166,True,True
SPXW,873298814,SPXW  260521P05900000,20260521,5900.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.5509606030190082,-0.00098773314721846,6.021532513787444e-06,0.034235328192817605,-0.10606497341202914,True,True
SPXW,873298827,SPXW  260521P06000000,20260521,6000.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.5205377918113719,-0.0012400586416177202,7.834153380608897e-06,0.04220891880926736,-0.1256911906087006,True,True
SPXW,875073670,SPXW  260521P06075000,20260521,6075.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.4979615342339081,-0.001450234547816864,9.455746405973858e-06,0.048756441088047,-0.14015963746257665,True,True
SPXW,873298847,SPXW  260521P06100000,20260521,6100.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.49038553306566063,-0.0015242888132005047,1.0053285918977822e-05,0.05104695573675322,-0.14487186965035193,True,True
SPXW,877196094,SPXW  260521P06820000,20260521,6820.0,P,SMART,SPXW,-1.0,-1.0,,0.65,0.27328306069577335,-0.009294292147292197,9.47290013789811e-05,0.26141827750579694,-0.44446850245874,True,True
SPXW,873299285,SPXW  260521P06825000,20260521,6825.0,P,SMART,SPXW,-1.0,-1.0,,0.7,0.2719017351426278,-0.009490621564914654,9.701393806495175e-05,0.26621013562366613,-0.4508203159177171,True,True
SPXW,877196114,SPXW  260521P06830000,20260521,6830.0,P,SMART,SPXW,-1.0,-1.0,,0.7,0.2705216810382104,-0.009692785274932364,9.937027948949212e-05,0.2711257221312451,-0.45732060430516697,True,True
SPXW,877196120,SPXW  260521P06840000,20260521,6840.0,P,SMART,SPXW,-1.0,-1.0,,0.7,0.26776512105838446,-0.010115485999703988,0.00010430796571236944,0.28134387862105825,-0.4707841684505567,True,True
SPXW,873299305,SPXW  260521P06850000,20260521,6850.0,P,SMART,SPXW,-1.0,-1.0,,0.75,0.26501293722766944,-0.010564292702389472,0.00010956525773213042,0.2921071959921875,-0.484898971129887,True,True
SPXW,877196142,SPXW  260521P06860000,20260521,6860.0,P,SMART,SPXW,-1.0,-1.0,,0.75,0.2622647747231645,-0.01104139645721522,0.00011516828962795838,0.3034554264175995,-0.4997136258668533,True,True
SPXW,877196160,SPXW  260521P06870000,20260521,6870.0,P,SMART,SPXW,-1.0,-1.0,,0.8,0.25952027872196864,-0.011549337843990032,0.00012114661835879812,0.3154345936611236,-0.5152873300902812,True,True
SPXW,873299320,SPXW  260521P06875000,20260521,6875.0,P,SMART,SPXW,-1.0,-1.0,,0.8,0.2581493613072491,-0.01181577460862144,0.00012428680038917197,0.321677061760937,-0.5233805193453236,True,True
SPXW,877196175,SPXW  260521P06880000,20260521,6880.0,P,SMART,SPXW,-1.0,-1.0,,0.85,0.25677933094978167,-0.012091056548048314,0.00012753365844275704,0.3280977186885252,-0.5316910169986215,True,True
SPXW,877196194,SPXW  260521P06890000,20260521,6890.0,P,SMART,SPXW,-1.0,-1.0,,0.85,0.2540419314066035,-0.012669927770964024,0.00013436701805784597,0.341505174423844,-0.5490076574950891,True,True
SPXW,873299341,SPXW  260521P06900000,20260521,6900.0,P,SMART,SPXW,-1.0,-1.0,,0.9,0.25130831664103487,-0.01328978211869971,0.00014168870920654495,0.3557246094522668,-0.5673316156201409,True,True
SPXW,875073717,SPXW  260521P06910000,20260521,6910.0,P,SMART,SPXW,-1.0,-1.0,,0.95,0.24857890061312662,-0.013954910025125578,0.00014954523748263084,0.37083048250551087,-0.5867671849129508,True,True
SPXW,875073727,SPXW  260521P06920000,20260521,6920.0,P,SMART,SPXW,-1.0,-1.0,,0.95,0.24585433383153052,-0.01467005712239254,0.00015798761733046705,0.3869033648087594,-0.6074266745110322,True,True
SPXW,873299356,SPXW  260521P06925000,20260521,6925.0,P,SMART,SPXW,-1.0,-1.0,,1.0,0.24449413502527514,-0.015047994455213183,0.0001624456801776354,0.3953291116830826,-0.618252218987692,True,True
SPXW,875073730,SPXW  260521P06930000,20260521,6930.0,P,SMART,SPXW,-1.0,-1.0,,1.0,0.2431354590006361,-0.0154404216903254,0.00016707139411107892,0.4040292587896914,-0.6294285932511059,True,True
SPXW,875073735,SPXW  260521P06940000,20260521,6940.0,P,SMART,SPXW,-1.0,-1.0,,1.05,0.2404232518834208,-0.01627166781071056,0.0001768567721668723,0.4222992155335561,-0.6528965310124448,True,True
SPXW,873299380,SPXW  260521P06950000,20260521,6950.0,P,SMART,SPXW,-1.0,-1.0,,1.1,0.23771874738001222,-0.017169967078541397,0.00018740894001798285,0.4418094915944266,-0.6779592285952134,True,True
SPXW,875073741,SPXW  260521P06960000,20260521,6960.0,P,SMART,SPXW,-1.0,-1.0,,1.15,0.23502309866483825,-0.0181420780912662,0.00019879865261379057,0.4626623835058581,-0.7047521008023097,True,True
SPXW,875073747,SPXW  260521P06970000,20260521,6970.0,P,SMART,SPXW,-1.0,-1.0,,1.2,0.23233747369661426,-0.01919546656153252,0.00021110307765683284,0.48496772513283304,-0.7334201558193882,True,True
SPXW,873299410,SPXW  260521P06975000,20260521,6975.0,P,SMART,SPXW,-1.0,-1.0,,1.2,0.23099881559730012,-0.01975520412543661,0.00021762443333156313,0.49670193224281434,-0.7485062733956198,True,True
SPXW,875073756,SPXW  260521P06980000,20260521,6980.0,P,SMART,SPXW,-1.0,-1.0,,1.25,0.229663158708356,-0.020338461715889936,0.00022440685385354025,0.5088448757508672,-0.7641219372389259,True,True
SPXW,875073760,SPXW  260521P06990000,20260521,6990.0,P,SMART,SPXW,-1.0,-1.0,,1.3,0.22700157299166696,-0.021580438798749314,0.0002388032605436746,0.5344249120558402,-0.7970338969965525,True,True
SPXW,873299425,SPXW  260521P07000000,20260521,7000.0,P,SMART,SPXW,-1.0,-1.0,,1.35,0.22435434281817626,-0.022932013751669904,0.0002543953670510882,0.5618526787135636,-0.8323545097271676,True,True
SPXW,875073770,SPXW  260521P07010000,20260521,7010.0,P,SMART,SPXW,-1.0,-1.0,,1.4,0.22172340492955117,-0.02440523570953515,0.00027129702542413154,0.5912883693022195,-0.8703074966547746,True,True
SPXW,875073775,SPXW  260521P07020000,20260521,7020.0,P,SMART,SPXW,-1.0,-1.0,,1.5,0.2191110213217849,-0.026013765392741035,0.00028963358820146174,0.6229083856896125,-0.9111437004425796,True,True
SPXW,873299455,SPXW  260521P07025000,20260521,7025.0,P,SMART,SPXW,-1.0,-1.0,,1.5,0.21781260605314615,-0.026873519277831347,0.0002993823718243421,0.6395970898200289,-0.9327289170858252,True,True
SPXW,875073780,SPXW  260521P07030000,20260521,7030.0,P,SMART,SPXW,-1.0,-1.0,,1.55,0.21651986795092154,-0.027773031465637532,0.0003095422632048186,0.6569053270884524,-0.9551413709634176,True,True
SPXW,875073787,SPXW  260521P07040000,20260521,7040.0,P,SMART,SPXW,-1.0,-1.0,,1.6,0.21395299038019377,-0.029700360965616217,0.0003311720487153941,0.6934870571671183,-1.0026048179196891,True,True
SPXW,874716116,SPXW  260522P02600000,20260522,2600.0,P,SMART,SPXW,-1.0,-1.0,,0.0,1.2161964156914629,-2.7913721209619093e-09,1.2318819604339098e-11,1.9230955932691694e-07,-5.920375992577635e-07,True,True
SPXW,868244910,SPXW  260522P02800000,20260522,2800.0,P,SMART,SPXW,-1.0,-1.0,,0.0,1.0290287547661945,-2.0859473687640062e-10,1.1365329878545625e-12,1.5979620753991155e-08,-3.6255668270962734e-08,True,True
SPXW,868244912,SPXW  260522P03000000,20260522,3000.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.9531910960055762,-2.6984527340640025e-10,1.5637896585152868e-12,2.0758283357509582e-08,-4.3982278329570454e-08,True,True
SPXW,868244917,SPXW  260522P03200000,20260522,3200.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.9354029369269556,-1.99202198181988e-09,1.1206486815187192e-11,1.4380168192952029e-07,-3.304810793837662e-07,True,True
SPXW,868244922,SPXW  260522P03400000,20260522,3400.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.9435533963717361,-2.4676528710952235e-08,1.2903881846254423e-10,1.6228248558582915e-06,-4.303206362566588e-06,True,True
SPXW,868244927,SPXW  260522P03600000,20260522,3600.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.9586787278535145,-2.497341062200608e-07,1.2019088935511952e-09,1.4919518467641389e-05,-4.5730054157116547e-05,True,True
SPXW,868244930,SPXW  260522P03800000,20260522,3800.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.9700404528256049,-1.7143313408283294e-06,7.651092001850667e-09,9.363056360365932e-05,-0.0003243628298868779,True,True
SPXW,868244935,SPXW  260522P04000000,20260522,4000.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.9720567339598843,-7.754012871014573e-06,3.262410909830361e-08,0.00039188331315177793,-0.0014851941531866305,True,True
SPXW,868244936,SPXW  260522P04200000,20260522,4200.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.9624332863792298,-2.4976865035475345e-05,1.0107028960983821e-07,0.0011817908680887557,-0.004744235293344078,True,True
SPXW,868244941,SPXW  260522P04400000,20260522,4400.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.9406105543689455,-6.097806253396872e-05,2.4240923192660997e-07,0.0027336467242619067,-0.01127399634152368,True,True
SPXW,868244947,SPXW  260522P04600000,20260522,4600.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.9074284037354263,-0.00012045227924500883,4.803889962748078e-07,0.00517061758801407,-0.021317781203053165,True,True
SPXW,868244950,SPXW  260522P04800000,20260522,4800.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.8655210396948433,-0.0002019369205380409,8.245871125447847e-07,0.008379772066158475,-0.03369855772502772,True,True
SPXW,871351305,SPXW  260522P04850000,20260522,4850.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.8549053890090137,-0.00022462476164403233,9.257191806605191e-07,0.00925646689957449,-0.036851687752679885,True,True
SPXW,870325030,SPXW  260522P04900000,20260522,4900.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.8454012210602067,-0.00024798345994766916,1.0327140500126924e-06,0.010153382809855229,-0.03996226251195922,True,True
SPXW,871351308,SPXW  260522P04950000,20260522,4950.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.8364986553398502,-0.00026996103454571697,1.138354631874787e-06,0.010994872476569384,-0.04267707064991533,True,True
SPXW,868244953,SPXW  260522P05000000,20260522,5000.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.8252510059303942,-0.00029502849170922365,1.2597728147366333e-06,0.01194642451341199,-0.045743149445036546,True,True
SPXW,871351325,SPXW  260522P05050000,20260522,5050.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.8112563767594363,-0.00031953583387989734,1.3830628689358074e-06,0.012875424274247926,-0.04855985709703392,True,True
SPXW,868244956,SPXW  260522P05100000,20260522,5100.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.7955587159385302,-0.0003493672791188331,1.5321527718468949e-06,0.013993182106568636,-0.0520225300263657,True,True
SPXW,871351339,SPXW  260522P05150000,20260522,5150.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.778991029364654,-0.000380244883205623,1.689970852287981e-06,0.015147257194280783,-0.05547443615458581,True,True
SPXW,868244960,SPXW  260522P05200000,20260522,5200.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.7615773267207675,-0.0004154995439646988,1.8722581698966371e-06,0.016451366924620903,-0.0593426857755901,True,True
SPXW,868244965,SPXW  260522P05250000,20260522,5250.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.7439624986292294,-0.0004531574467307132,2.0725717472055876e-06,0.01783435234467179,-0.06328696741352902,True,True
SPXW,868244970,SPXW  260522P05300000,20260522,5300.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.7272172231934602,-0.0004828073547256852,2.2464953654660875e-06,0.018933354337701047,-0.06590202694469349,True,True
SPXW,868244975,SPXW  260522P05350000,20260522,5350.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.7109934191476918,-0.0005172200567958403,2.4494379282969957e-06,0.02019627019235193,-0.06893365714364319,True,True
SPXW,868244977,SPXW  260522P05400000,20260522,5400.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.6948751157777865,-0.000553753258050258,2.67054815715039e-06,0.021531384535432352,-0.0720194977576023,True,True
SPXW,868244980,SPXW  260522P05450000,20260522,5450.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.6791364137746781,-0.0005930696374978744,2.9138133619370417e-06,0.022961569327476283,-0.0752285634560057,True,True
SPXW,868244987,SPXW  260522P05500000,20260522,5500.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.6634433656514837,-0.0006303500264527445,3.1573253587951527e-06,0.024323068150506444,-0.07797277543480718,True,True
SPXW,868244990,SPXW  260522P05550000,20260522,5550.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.6477611396267661,-0.0006821219942809731,3.4811716224852787e-06,0.026177400832758657,-0.08219038694476533,True,True
SPXW,868244994,SPXW  260522P05600000,20260522,5600.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.6321148098521882,-0.0007364997068454507,3.830808378339723e-06,0.028118810608545708,-0.08642274088908053,True,True
SPXW,868244999,SPXW  260522P05650000,20260522,5650.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.616515316700527,-0.0007948945078931337,4.214614167581465e-06,0.03019493972228826,-0.09081171180721048,True,True
SPXW,871351349,SPXW  260522P05675000,20260522,5675.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.6087360611472225,-0.0008263538979811552,4.423596576752677e-06,0.0313095583749492,-0.09313796451917213,True,True
SPXW,868245000,SPXW  260522P05700000,20260522,5700.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.600971649018605,-0.0008644910643435091,4.671197366842334e-06,0.03264397226883187,-0.09609503881899915,True,True
SPXW,871351367,SPXW  260522P05725000,20260522,5725.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.5932226716861762,-0.0008977620374212169,4.898408160596481e-06,0.033818106020269134,-0.09844158899444944,True,True
SPXW,868245005,SPXW  260522P05750000,20260522,5750.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.5854893065613861,-0.0009382327485542978,5.167843380431758e-06,0.0352294699902993,-0.10144868087601731,True,True
SPXW,871351379,SPXW  260522P05775000,20260522,5775.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.5777712579584843,-0.000974567172063024,5.421335838529009e-06,0.03650267581959099,-0.10392847951697126,True,True
SPXW,868245011,SPXW  260522P05800000,20260522,5800.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.570067816231669,-0.0010191741597124326,5.723943286674429e-06,0.038048005436296606,-0.10714636627592532,True,True
SPXW,871351392,SPXW  260522P05825000,20260522,5825.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.5623780943236878,-0.0010731447997941563,6.082911924359954e-06,0.03989838279133462,-0.1111735159159024,True,True
SPXW,868245014,SPXW  260522P05850000,20260522,5850.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.5547006729429373,-0.001123760817286232,6.431705624721054e-06,0.04163559073053236,-0.11472760107393933,True,True
SPXW,871351407,SPXW  260522P05875000,20260522,5875.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.5470341327978141,-0.001177368007782945,6.804584357111931e-06,0.043467610777431887,-0.11843262226522722,True,True
SPXW,868245017,SPXW  260522P05900000,20260522,5900.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.5393768180481138,-0.0012390635659264972,7.230587808987776e-06,0.04555629254076088,-0.12275757243712616,True,True
SPXW,871351425,SPXW  260522P05925000,20260522,5925.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.5317268954421819,-0.001299267954613586,7.657985932359266e-06,0.04759481377682917,-0.1267729246633662,True,True
SPXW,868245020,SPXW  260522P05950000,20260522,5950.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.5240827091398144,-0.001362816969706561,8.114309884199846e-06,0.049737258646915805,-0.1309284548937235,True,True
SPXW,871351438,SPXW  260522P05975000,20260522,5975.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.5164424850265067,-0.0014254941875331,8.577934122553603e-06,0.05184854764017288,-0.13477849987543775,True,True
SPXW,868245024,SPXW  260522P06000000,20260522,6000.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.5088048629478056,-0.0015005338584824902,9.121571750652024e-06,0.05434951532284238,-0.13965105581038273,True,True
SPXW,870325042,SPXW  260522P06025000,20260522,6025.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.5011685418864076,-0.0015750557904732417,9.67703215715123e-06,0.05682897068483328,-0.14421718415789808,True,True
SPXW,868245029,SPXW  260522P06050000,20260522,6050.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.4935325756479106,-0.0016536405470198268,1.0270546962800952e-05,0.05943192438013156,-0.14892217813968145,True,True
SPXW,868245034,SPXW  260522P06075000,20260522,6075.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.48589649113511324,-0.0017365496383996402,1.0905176306940276e-05,0.062165689180869066,-0.15377034358048114,True,True
SPXW,868245039,SPXW  260522P06100000,20260522,6100.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.4782601700737153,-0.001824087888448823,1.1584388860309622e-05,0.06503882914337744,-0.15876827785120895,True,True
SPXW,868245041,SPXW  260522P06125000,20260522,6125.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.47062408556091795,-0.0019166089340893876,1.2312118479664491e-05,0.06806129911941206,-0.16392501829410033,True,True
SPXW,868245044,SPXW  260522P06150000,20260522,6150.0,P,SMART,SPXW,-1.0,-1.0,,0.0,0.4629892133596986,-0.0020145210400012593,1.309282717704262e-05,0.07124458801244593,-0.16925216378094363,True,True
SPXW,868245051,SPXW  260522P06175000,20260522,6175.0,P,SMART,SPXW,-1.0,-1.0,,0.05,0.45535706146738614,-0.0021182936063801655,1.3931577039471284e-05,0.0746018767651968,-0.1747639993907173,True,True
SPXW,871351455,SPXW  260522P06190000,20260522,6190.0,P,SMART,SPXW,-1.0,-1.0,,0.05,0.45077987561454386,-0.002183590956024618,1.446504599209772e-05,0.07670595059421359,-0.17816675637534465,True,True
SPXW,868245054,SPXW  260522P06200000,20260522,6200.0,P,SMART,SPXW,-1.0,-1.0,,0.05,0.44772964054708536,-0.002228464916791588,1.4834114860199225e-05,0.0781482266999376,-0.18047766408877308,True,True
SPXW,871351462,SPXW  260522P06210000,20260522,6210.0,P,SMART,SPXW,-1.0,-1.0,,0.05,0.4446805586540548,-0.0022744603478531333,1.521442496184698e-05,0.0796234739443733,-0.1828240644220429,True,True
SPXW,871351479,SPXW  260522P06220000,20260522,6220.0,P,SMART,SPXW,-1.0,-1.0,,0.05,0.4416328369154776,-0.002321620588203448,1.5606433306073286e-05,0.08113289504586518,-0.1852074017588965,True,True
SPXW,868245059,SPXW  260522P06225000,20260522,6225.0,P,SMART,SPXW,-1.0,-1.0,,0.05,0.44010952306482787,-0.0023456517199036244,1.58069738262233e-05,0.08190081429145124,-0.18641339830027448,True,True
SPXW,871351488,SPXW  260522P06230000,20260522,6230.0,P,SMART,SPXW,-1.0,-1.0,,0.05,0.43858665274280423,-0.0023699914224042952,1.6010621526113447e-05,0.08267775763671992,-0.1876292128493464,True,True
SPXW,871351498,SPXW  260522P06240000,20260522,6240.0,P,SMART,SPXW,-1.0,-1.0,,0.05,0.43554221311606023,-0.0024196212327223863,1.6427497418137713e-05,0.08425939801314541,-0.19009113156644553,True,True
SPXW,868245062,SPXW  260522P06250000,20260522,6250.0,P,SMART,SPXW,-1.0,-1.0,,0.05,0.43249975458384615,-0.002470561162982933,1.6857596593874127e-05,0.08587922514912805,-0.19259489404787544,True,True
SPXW,871351515,SPXW  260522P06260000,20260522,6260.0,P,SMART,SPXW,-1.0,-1.0,,0.05,0.42945948412618756,-0.002522865294590565,1.7301484253588552e-05,0.08753872499189086,-0.1951423442177731,True,True
SPXW,871351527,SPXW  260522P06270000,20260522,6270.0,P,SMART,SPXW,-1.0,-1.0,,0.1,0.4264216678602601,-0.0025765908334137388,1.7759757076625014e-05,0.08923946499366053,-0.19773543948663352,True,True
SPXW,868245065,SPXW  260522P06275000,20260522,6275.0,P,SMART,SPXW,-1.0,-1.0,,0.1,0.42490373549027377,-0.002604005410465198,1.7994483488602853e-05,0.090105813343083,-0.19904974822381935,True,True
SPXW,871351539,SPXW  260522P06280000,20260522,6280.0,P,SMART,SPXW,-1.0,-1.0,,0.1,0.42338654233466433,-0.002631798308731489,1.8233045240285947e-05,0.09098309889710166,-0.20037625672030757,True,True
SPXW,871351545,SPXW  260522P06290000,20260522,6290.0,P,SMART,SPXW,-1.0,-1.0,,0.1,0.4203543440980008,-0.0026885517832198687,1.8722014566089205e-05,0.09277137174273876,-0.20306699831804487,True,True
SPXW,868245068,SPXW  260522P06300000,20260522,6300.0,P,SMART,SPXW,-1.0,-1.0,,0.1,0.4173253688360204,-0.002746919074933111,1.9227368803303696e-05,0.09460612510335407,-0.2058099984197046,True,True
SPXW,871351559,SPXW  260522P06310000,20260522,6310.0,P,SMART,SPXW,-1.0,-1.0,,0.1,0.4142998530973236,-0.0028069719898208747,1.9749852046748755e-05,0.09648930251506373,-0.2086077290875288,True,True
SPXW,871351565,SPXW  260522P06320000,20260522,6320.0,P,SMART,SPXW,-1.0,-1.0,,0.15,0.4112781221362362,-0.0028687865665324302,2.0290251303536243e-05,0.09842295512361687,-0.2114628065348665,True,True
SPXW,868245074,SPXW  260522P06325000,20260522,6325.0,P,SMART,SPXW,-1.0,-1.0,,0.15,0.4097687350844462,-0.002900379460532521,2.056742777682648e-05,0.09940938146870693,-0.21291270881859248,True,True
SPXW,871351577,SPXW  260522P06330000,20260522,6330.0,P,SMART,SPXW,-1.0,-1.0,,0.15,0.4082604125013589,-0.002932443333505906,2.0849399214262294e-05,0.10040924753566216,-0.21437799736388463,True,True
SPXW,871351589,SPXW  260522P06340000,20260522,6340.0,P,SMART,SPXW,-1.0,-1.0,,0.15,0.40524701987844236,-0.0029980275788015704,2.142817693693907e-05,0.1024504639086814,-0.2173562247657106,True,True
SPXW,868245079,SPXW  260522P06350000,20260522,6350.0,P,SMART,SPXW,-1.0,-1.0,,0.15,0.40223823995323726,-0.003065629634180989,2.202751720817112e-05,0.10454901425097772,-0.22040057477035543,True,True
SPXW,871351599,SPXW  260522P06360000,20260522,6360.0,P,SMART,SPXW,-1.0,-1.0,,0.2,0.3992343388429194,-0.0031353451740723415,2.2648407591763672e-05,0.10670744100369588,-0.22351430250256676,True,True
SPXW,871351619,SPXW  260522P06370000,20260522,6370.0,P,SMART,SPXW,-1.0,-1.0,,0.2,0.3962356418018145,-0.0032072755327467698,2.329189394053076e-05,0.1089284259260772,-0.22670083865419063,True,True
SPXW,868245080,SPXW  260522P06375000,20260522,6375.0,P,SMART,SPXW,-1.0,-1.0,,0.2,0.39473834829722965,-0.0032441045660986816,2.3622454272252368e-05,0.11006325562337692,-0.2283225316194617,True,True
SPXW,871351622,SPXW  260522P06380000,20260522,6380.0,P,SMART,SPXW,-1.0,-1.0,,0.2,0.3932424445156733,-0.003281528040892507,2.395908408588494e-05,0.11121479735043138,-0.22996379615078055,True,True
SPXW,871351639,SPXW  260522P06390000,20260522,6390.0,P,SMART,SPXW,-1.0,-1.0,,0.25,0.3902549835330964,-0.0033582163841677946,2.4651151778319515e-05,0.11356953782264868,-0.23330697715230464,True,True
SPXW,868245085,SPXW  260522P06400000,20260522,6400.0,P,SMART,SPXW,-1.0,-1.0,,0.25,0.38727361367698476,-0.003437460987400969,2.5369340908925723e-05,0.11599579224287736,-0.2367343805159123,True,True
SPXW,870325048,SPXW  260522P06410000,20260522,6410.0,P,SMART,SPXW,-1.0,-1.0,,0.25,0.3842986010645139,-0.0035193894277583777,2.6114970041225935e-05,0.11849687655392672,-0.2402502098973578,True,True
SPXW,870325056,SPXW  260522P06420000,20260522,6420.0,P,SMART,SPXW,-1.0,-1.0,,0.25,0.3813302118128596,-0.00360413688060602,2.6889437285974513e-05,0.12107628707615704,-0.24385888258611743,True,True
